"t","game_dt","active_state"
13.060000002660672,0.10000000002037268,"Ascending"
13.160000002681045,0.10000000002037268,"Ascending"
13.260000002701418,0.10000000002037268,"Ascending"
13.340000002717716,0.08000000001629815,"Ascending"
13.460000002742163,0.12000000002444722,"Ascending"
13.560000002762536,0.10000000002037268,"Ascending"
13.660000002782908,0.10000000002037268,"Ascending"
13.760000002803281,0.10000000002037268,"Ascending"
13.860000002823654,0.10000000002037268,"Ascending"
13.960000002844026,0.10000000002037268,"Ascending"
14.060000002864399,0.10000000002037268,"Ascending"
14.160000002884772,0.10000000002037268,"Ascending"
14.260000002905144,0.10000000002037268,"Ascending"
14.360000002925517,0.10000000002037268,"Ascending"
14.46000000294589,0.10000000002037268,"Ascending"
14.560000002966262,0.10000000002037268,"Ascending"
14.660000002986635,0.10000000002037268,"Ascending"
14.760000003007008,0.10000000002037268,"Ascending"
14.86000000302738,0.10000000002037268,"Ascending"
14.960000003047753,0.10000000002037268,"Ascending"
15.060000003068126,0.10000000002037268,"Ascending"
15.160000003088498,0.10000000002037268,"Ascending"
15.280000003112946,0.12000000002444722,"Ascending"
15.380000003133318,0.10000000002037268,"Ascending"
15.480000003153691,0.10000000002037268,"Ascending"
15.580000003174064,0.10000000002037268,"Ascending"
15.680000003194436,0.10000000002037268,"Ascending"
15.78000000321481,0.10000000002037268,"Ascending"
15.860000003231107,0.08000000001629815,"Ascending"
15.96000000325148,0.10000000002037268,"Ascending"
16.060000003271853,0.10000000002037268,"Ascending"
16.160000003292225,0.10000000002037268,"Ascending"
16.260000003312598,0.10000000002037268,"Ascending"
16.36000000333297,0.10000000002037268,"Ascending"
16.460000003353343,0.10000000002037268,"Ascending"
16.560000003373716,0.10000000002037268,"Ascending"
16.66000000339409,0.10000000002037268,"Ascending"
16.76000000341446,0.10000000002037268,"Ascending"
16.88000000343891,0.12000000002444722,"Ascending"
16.98000000345928,0.10000000002037268,"Ascending"
17.080000003479654,0.10000000002037268,"Ascending"
17.180000003500027,0.10000000002037268,"Ascending"
17.2800000035204,0.10000000002037268,"Ascending"
17.380000003540772,0.10000000002037268,"Ascending"
17.480000003561145,0.10000000002037268,"Ascending"
17.580000003581517,0.10000000002037268,"Ascending"
17.68000000360189,0.10000000002037268,"Ascending"
17.780000003622263,0.10000000002037268,"Ascending"
17.880000003642635,0.10000000002037268,"Ascending"
17.980000003663008,0.10000000002037268,"Ascending"
18.08000000368338,0.10000000002037268,"Ascending"
18.180000003703753,0.10000000002037268,"Ascending"
18.280000003724126,0.10000000002037268,"Ascending"
18.3800000037445,0.10000000002037268,"Ascending"
18.48000000376487,0.10000000002037268,"Ascending"
18.580000003785244,0.10000000002037268,"Ascending"
18.70000000380969,0.12000000002444722,"Ascending"
18.800000003830064,0.10000000002037268,"Ascending"
18.900000003850437,0.10000000002037268,"Ascending"
19.00000000387081,0.10000000002037268,"Ascending"
19.100000003891182,0.10000000002037268,"Ascending"
19.18000000390748,0.08000000001629815,"Ascending"
19.280000003927853,0.10000000002037268,"Ascending"
19.380000003948226,0.10000000002037268,"Ascending"
19.4800000039686,0.10000000002037268,"Ascending"
19.58000000398897,0.10000000002037268,"Ascending"
19.680000004009344,0.10000000002037268,"Ascending"
19.780000004029716,0.10000000002037268,"Ascending"
19.88000000405009,0.10000000002037268,"Ascending"
19.98000000407046,0.10000000002037268,"Ascending"
20.10000000409491,0.12000000002444722,"Ascending"
20.20000000411528,0.10000000002037268,"Ascending"
20.300000004135654,0.10000000002037268,"Ascending"
20.400000004156027,0.10000000002037268,"Ascending"
20.5000000041764,0.10000000002037268,"Ascending"
20.600000004196772,0.10000000002037268,"Ascending"
20.700000004217145,0.10000000002037268,"Ascending"
20.800000004237518,0.10000000002037268,"Ascending"
20.90000000425789,0.10000000002037268,"Ascending"
21.000000004278263,0.10000000002037268,"Ascending"
21.100000004298636,0.10000000002037268,"Ascending"
21.20000000431901,0.10000000002037268,"Ascending"
21.30000000433938,0.10000000002037268,"Ascending"
21.400000004359754,0.10000000002037268,"Ascending"
21.500000004380126,0.10000000002037268,"Ascending"
21.6000000044005,0.10000000002037268,"Ascending"
21.700000004420872,0.10000000002037268,"Ascending"
21.82000000444532,0.12000000002444722,"Ascending"
21.92000000446569,0.10000000002037268,"Ascending"
22.00000000448199,0.08000000001629815,"Ascending"
22.100000004502363,0.10000000002037268,"Ascending"
22.200000004522735,0.10000000002037268,"Ascending"
22.300000004543108,0.10000000002037268,"Ascending"
22.40000000456348,0.10000000002037268,"Ascending"
22.500000004583853,0.10000000002037268,"Ascending"
22.600000004604226,0.10000000002037268,"Ascending"
22.7000000046246,0.10000000002037268,"Ascending"
22.80000000464497,0.10000000002037268,"Ascending"
22.900000004665344,0.10000000002037268,"Ascending"
23.000000004685717,0.10000000002037268,"Ascending"
23.10000000470609,0.10000000002037268,"Ascending"
23.200000004726462,0.10000000002037268,"Ascending"
23.32000000475091,0.12000000002444722,"Ascending"
23.420000004771282,0.10000000002037268,"Ascending"
23.520000004791655,0.10000000002037268,"Ascending"
23.620000004812027,0.10000000002037268,"Ascending"
23.7200000048324,0.10000000002037268,"Ascending"
23.820000004852773,0.10000000002037268,"Ascending"
23.920000004873145,0.10000000002037268,"Ascending"
24.020000004893518,0.10000000002037268,"Ascending"
24.12000000491389,0.10000000002037268,"Ascending"
24.220000004934263,0.10000000002037268,"Descending"
24.30000000495056,0.08000000001629815,"Descending"
24.34000000495871,0.04000000000814907,"Descending"
24.360000004962785,0.020000000004074536,"Descending"
24.480000004987232,0.12000000002444722,"Descending"
24.580000005007605,0.10000000002037268,"Descending"
24.680000005027978,0.10000000002037268,"Descending"
24.78000000504835,0.10000000002037268,"Descending"
24.880000005068723,0.10000000002037268,"Descending"
24.980000005089096,0.10000000002037268,"Descending"
25.00000000509317,0.020000000004074536,"Descending"
25.060000005105394,0.06000000001222361,"Descending"
25.160000005125767,0.10000000002037268,"Descending"
25.26000000514614,0.10000000002037268,"Descending"
25.88000000527245,0.6200000001263106,"Descending"
25.980000005292823,0.10000000002037268,"Descending"
26.080000005313195,0.10000000002037268,"Descending"
26.180000005333568,0.10000000002037268,"Descending"
26.28000000535394,0.10000000002037268,"Descending"
26.380000005374313,0.10000000002037268,"Descending"
26.50000000539876,0.12000000002444722,"Descending"
26.600000005419133,0.10000000002037268,"Descending"
26.700000005439506,0.10000000002037268,"Descending"
26.80000000545988,0.10000000002037268,"Descending"
26.90000000548025,0.10000000002037268,"Descending"
27.000000005500624,0.10000000002037268,"Descending"
27.100000005520997,0.10000000002037268,"Descending"
27.20000000554137,0.10000000002037268,"Descending"
27.300000005561742,0.10000000002037268,"Descending"
27.400000005582115,0.10000000002037268,"Descending"
27.500000005602487,0.10000000002037268,"Descending"
27.60000000562286,0.10000000002037268,"Descending"
27.700000005643233,0.10000000002037268,"Descending"
27.78000000565953,0.08000000001629815,"Descending"
27.880000005679904,0.10000000002037268,"Descending"
28.00000000570435,0.12000000002444722,"Descending"
28.100000005724723,0.10000000002037268,"Descending"
28.200000005745096,0.10000000002037268,"Descending"
28.30000000576547,0.10000000002037268,"Descending"
28.40000000578584,0.10000000002037268,"Descending"
28.500000005806214,0.10000000002037268,"Descending"
28.600000005826587,0.10000000002037268,"Descending"
28.70000000584696,0.10000000002037268,"Descending"
28.800000005867332,0.10000000002037268,"Descending"
28.900000005887705,0.10000000002037268,"Descending"
29.000000005908078,0.10000000002037268,"Descending"
29.10000000592845,0.10000000002037268,"Descending"
29.200000005948823,0.10000000002037268,"Descending"
29.300000005969196,0.10000000002037268,"Descending"
29.40000000598957,0.10000000002037268,"Descending"
29.50000000600994,0.10000000002037268,"Descending"
29.600000006030314,0.10000000002037268,"Descending"
29.700000006050686,0.10000000002037268,"Descending"
29.80000000607106,0.10000000002037268,"Descending"
29.90000000609143,0.10000000002037268,"Descending"
30.02000000611588,0.12000000002444722,"Descending"
30.100000006132177,0.08000000001629815,"Descending"
30.20000000615255,0.10000000002037268,"Descending"
30.300000006172922,0.10000000002037268,"Descending"
30.400000006193295,0.10000000002037268,"Descending"
30.500000006213668,0.10000000002037268,"Descending"
30.620000006238115,0.12000000002444722,"Descending"
30.720000006258488,0.10000000002037268,"Descending"
30.82000000627886,0.10000000002037268,"Descending"
30.920000006299233,0.10000000002037268,"Descending"
31.020000006319606,0.10000000002037268,"Descending"
31.12000000633998,0.10000000002037268,"Descending"
31.22000000636035,0.10000000002037268,"Descending"
31.320000006380724,0.10000000002037268,"Descending"
31.420000006401096,0.10000000002037268,"Descending"
31.52000000642147,0.10000000002037268,"Descending"
31.620000006441842,0.10000000002037268,"Descending"
31.720000006462215,0.10000000002037268,"Descending"
31.820000006482587,0.10000000002037268,"Descending"
31.92000000650296,0.10000000002037268,"Descending"
32.02000000652333,0.10000000002037268,"Descending"
32.120000006543705,0.10000000002037268,"Descending"
32.22000000656408,0.10000000002037268,"Descending"
32.32000000658445,0.10000000002037268,"Descending"
32.42000000660482,0.10000000002037268,"Descending"
32.520000006625196,0.10000000002037268,"Descending"
32.62000000664557,0.10000000002037268,"Descending"
32.72000000666594,0.10000000002037268,"Descending"
32.820000006686314,0.10000000002037268,"Descending"
32.92000000670669,0.10000000002037268,"Descending"
33.02000000672706,0.10000000002037268,"Descending"
33.12000000674743,0.10000000002037268,"Descending"
33.220000006767805,0.10000000002037268,"Descending"
33.32000000678818,0.10000000002037268,"Descending"
33.42000000680855,0.10000000002037268,"Descending"
33.52000000682892,0.10000000002037268,"Descending"
33.620000006849295,0.10000000002037268,"Descending"
33.72000000686967,0.10000000002037268,"Descending"
33.82000000689004,0.10000000002037268,"Descending"
33.92000000691041,0.10000000002037268,"Descending"
34.020000006930786,0.10000000002037268,"Descending"
34.12000000695116,0.10000000002037268,"Descending"
34.22000000697153,0.10000000002037268,"Descending"
34.320000006991904,0.10000000002037268,"Descending"
34.42000000701228,0.10000000002037268,"Descending"
34.52000000703265,0.10000000002037268,"Descending"
34.62000000705302,0.10000000002037268,"Descending"
34.74000000707747,0.12000000002444722,"Descending"
34.84000000709784,0.10000000002037268,"Descending"
34.940000007118215,0.10000000002037268,"Descending"
35.04000000713859,0.10000000002037268,"Descending"
35.14000000715896,0.10000000002037268,"Descending"
35.24000000717933,0.10000000002037268,"Descending"
35.340000007199706,0.10000000002037268,"Descending"
35.44000000722008,0.10000000002037268,"Descending"
35.54000000724045,0.10000000002037268,"Descending"
35.640000007260824,0.10000000002037268,"Descending"
35.740000007281196,0.10000000002037268,"Descending"
35.84000000730157,0.10000000002037268,"Descending"
35.94000000732194,0.10000000002037268,"Descending"
36.040000007342314,0.10000000002037268,"Descending"
36.14000000736269,0.10000000002037268,"Descending"
36.24000000738306,0.10000000002037268,"Descending"
36.34000000740343,0.10000000002037268,"Descending"
36.440000007423805,0.10000000002037268,"Descending"
36.54000000744418,0.10000000002037268,"Descending"
36.64000000746455,0.10000000002037268,"Descending"
36.74000000748492,0.10000000002037268,"Descending"
36.840000007505296,0.10000000002037268,"Descending"
36.94000000752567,0.10000000002037268,"Descending"
37.04000000754604,0.10000000002037268,"Descending"
37.16000000757049,0.12000000002444722,"Descending"
37.26000000759086,0.10000000002037268,"Descending"
37.360000007611234,0.10000000002037268,"Descending"
37.460000007631606,0.10000000002037268,"Descending"
37.56000000765198,0.10000000002037268,"Descending"
37.66000000767235,0.10000000002037268,"Descending"
37.760000007692724,0.10000000002037268,"Descending"
37.8600000077131,0.10000000002037268,"Descending"
37.96000000773347,0.10000000002037268,"Descending"
38.06000000775384,0.10000000002037268,"Descending"
38.14000000777014,0.08000000001629815,"Descending"
38.24000000779051,0.10000000002037268,"Descending"
38.340000007810886,0.10000000002037268,"Descending"
38.44000000783126,0.10000000002037268,"Descending"
38.54000000785163,0.10000000002037268,"Descending"
38.66000000787608,0.12000000002444722,"Descending"
38.76000000789645,0.10000000002037268,"Descending"
38.860000007916824,0.10000000002037268,"Descending"
38.9600000079372,0.10000000002037268,"Descending"
39.06000000795757,0.10000000002037268,"Descending"
39.16000000797794,0.10000000002037268,"Descending"
39.260000007998315,0.10000000002037268,"Descending"
39.36000000801869,0.10000000002037268,"Descending"
39.46000000803906,0.10000000002037268,"Descending"
39.56000000805943,0.10000000002037268,"Descending"
39.660000008079805,0.10000000002037268,"Descending"
39.76000000810018,0.10000000002037268,"Descending"
39.86000000812055,0.10000000002037268,"Descending"
39.980000008145,0.12000000002444722,"Descending"
40.060000008161296,0.08000000001629815,"Descending"
40.16000000818167,0.10000000002037268,"Descending"
40.26000000820204,0.10000000002037268,"Descending"
40.360000008222414,0.10000000002037268,"Descending"
40.38000000822649,0.020000000004074536,"Descending"
40.42000000823464,0.04000000000814907,"Descending"
40.48000000824686,0.06000000001222361,"Descending"
40.56000000826316,0.08000000001629815,"Descending"
40.66000000828353,0.10000000002037268,"Descending"
40.760000008303905,0.10000000002037268,"Descending"
40.86000000832428,0.10000000002037268,"Descending"
40.96000000834465,0.10000000002037268,"Descending"
41.06000000836502,0.10000000002037268,"Descending"
41.160000008385396,0.10000000002037268,"Descending"
41.28000000840984,0.12000000002444722,"Descending"
41.380000008430216,0.10000000002037268,"Descending"
41.48000000845059,0.10000000002037268,"Descending"
41.58000000847096,0.10000000002037268,"Descending"
41.680000008491334,0.10000000002037268,"Descending"
41.76000000850763,0.08000000001629815,"Descending"
41.860000008528004,0.10000000002037268,"Descending"
41.96000000854838,0.10000000002037268,"Descending"
42.06000000856875,0.10000000002037268,"Descending"
42.16000000858912,0.10000000002037268,"Descending"
42.260000008609495,0.10000000002037268,"Descending"
42.36000000862987,0.10000000002037268,"Descending"
42.46000000865024,0.10000000002037268,"Descending"
42.56000000867061,0.10000000002037268,"Descending"
42.68000000869506,0.12000000002444722,"Descending"
42.78000000871543,0.10000000002037268,"Descending"
42.880000008735806,0.10000000002037268,"Descending"
42.98000000875618,0.10000000002037268,"Descending"
43.08000000877655,0.10000000002037268,"Descending"
43.180000008796924,0.10000000002037268,"Descending"
43.2800000088173,0.10000000002037268,"Descending"
43.38000000883767,0.10000000002037268,"Descending"
43.48000000885804,0.10000000002037268,"Descending"
43.580000008878415,0.10000000002037268,"Descending"
43.68000000889879,0.10000000002037268,"Descending"
43.78000000891916,0.10000000002037268,"Descending"
43.88000000893953,0.10000000002037268,"Descending"
43.980000008959905,0.10000000002037268,"Descending"
44.08000000898028,0.10000000002037268,"Descending"
44.18000000900065,0.10000000002037268,"Descending"
44.28000000902102,0.10000000002037268,"Descending"
44.40000000904547,0.12000000002444722,"Descending"
44.50000000906584,0.10000000002037268,"Descending"
44.600000009086216,0.10000000002037268,"Descending"
44.70000000910659,0.10000000002037268,"Descending"
44.80000000912696,0.10000000002037268,"Descending"
44.88000000914326,0.08000000001629815,"Descending"
44.98000000916363,0.10000000002037268,"Descending"
45.10000000918808,0.12000000002444722,"Descending"
45.20000000920845,0.10000000002037268,"Descending"
45.300000009228825,0.10000000002037268,"Descending"
45.4000000092492,0.10000000002037268,"Descending"
45.50000000926957,0.10000000002037268,"Descending"
45.60000000928994,0.10000000002037268,"Descending"
